id;NumDots;SubdomainLevel;PathLevel;UrlLength;NumDash;NumDashInHostname;AtSymbol;TildeSymbol;NumUnderscore;NumPercent;NumQueryComponents;NumAmpersand;NumHash;NumNumericChars;NoHttps;RandomString;IpAddress;DomainInSubdomains;DomainInPaths;HttpsInHostname;HostnameLength;PathLength;QueryLength;DoubleSlashInPath;NumSensitiveWords;EmbeddedBrandName;PctExtHyperlinks;PctExtResourceUrls;ExtFavicon;InsecureForms;RelativeFormAction;ExtFormAction;AbnormalFormAction;PctNullSelfRedirectHyperlinks;FrequentDomainNameMismatch;FakeLinkInStatusBar;RightClickDisabled;PopUpWindow;SubmitInfoToEmail;IframeOrFrame;MissingTitle;ImagesOnlyInForm;SubdomainLevelRT;UrlLengthRT;PctExtResourceUrlsRT;AbnormalExtFormActionR;ExtMetaScriptLinkRT;PctExtNullSelfRedirectHyperlinksRT;CLASS_LABEL            1=Phising         0=Beningnas
2077;1;0;6;102;3;0;0;0;0;0;0;0;0;19;1;1;0;0;1;0;22;73;0;0;0;0;0;0,785714286;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;-1;-1;1;1;-1;1
2078;3;1;3;49;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;21;21;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;-1;1
2079;3;1;2;47;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;23;17;0;0;1;0;0,75;0,222222222;1;1;0;0;0;0,125;0;0;0;0;0;0;0;0;1;1;1;1;0;-1;1
2080;3;1;3;49;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;21;21;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;-1;1
2081;7;6;2;83;2;2;0;0;0;0;0;0;0;2;1;1;0;1;0;0;71;5;0;0;2;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;-1;-1;1;1;1;-1;1
2082;3;1;6;64;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;21;36;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
2083;11;7;3;163;0;0;0;0;0;0;0;2;0;20;1;1;0;1;1;0;83;73;0;0;1;0;0;0,115384615;0;1;1;0;1;0,95890411;0;0;0;0;0;1;0;0;-1;-1;1;-1;1;-1;1
2084;5;1;5;73;2;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;24;42;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
2085;4;1;3;51;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;28;16;0;0;0;0;0;0,071428571;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;1;1;-1;1
2086;4;1;3;52;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;28;17;0;0;0;0;0;0,071428571;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;1;1;-1;1
2087;3;0;4;52;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;14;31;0;0;0;1;0,733333333;0,941176471;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;-1;1;-1;-1;1
2088;2;0;2;34;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14;13;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;-1;1;-1;1;1
2089;3;1;3;38;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;15;16;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
2090;2;0;4;55;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;17;31;0;0;0;0;0;0,785714286;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;-1;1;1;-1;1
2091;3;1;3;50;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;22;21;0;0;0;0;0;0,666666667;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;-1;1;0;-1;1
2092;2;0;4;56;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;24;25;0;0;0;0;0;0,583333333;0;1;0;0;0;0,8;0;0;0;0;0;1;0;1;1;0;1;1;-1;-1;1
2093;8;6;4;93;1;1;0;0;0;0;0;0;0;12;1;1;0;1;1;0;66;20;0;0;0;1;0;1;1;0;0;1;0;0,666666667;1;0;0;0;0;0;0;0;-1;-1;-1;0;-1;0;1
2094;4;1;3;44;0;0;0;0;0;0;0;0;0;4;1;1;0;0;1;0;16;21;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
2095;2;0;5;108;2;0;0;0;4;0;1;0;0;1;1;0;0;0;0;0;11;49;40;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
2096;2;0;2;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14;14;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;-1;1;-1;1;1
2097;2;0;5;67;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;11;49;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
2098;3;1;2;50;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;22;21;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;-1;1
2099;3;1;4;66;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;22;37;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;-1;1
2100;2;0;5;145;0;0;0;0;0;0;1;0;0;71;1;1;0;0;0;0;15;57;65;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
2101;2;0;2;39;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;15;17;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
2102;2;0;2;50;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;20;23;0;0;0;0;0;0,666666667;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;-1;1;1;1;1
2103;4;1;3;45;0;0;0;0;0;0;0;0;0;4;1;1;0;0;1;0;16;22;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
2104;2;0;5;180;0;0;0;0;2;0;3;0;0;71;1;1;0;0;0;0;15;57;100;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
2105;1;0;3;35;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;20;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;1;1;1
2106;4;0;3;73;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;27;39;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
2107;2;0;6;64;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;20;37;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;1;1;1;1
2108;3;1;1;30;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;14;9;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;-1;1;-1;-1;1
2109;2;0;8;92;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;24;61;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;-1;-1;1;-1;-1;1
2110;2;0;3;47;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;16;24;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
2111;2;0;3;47;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;16;24;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
2112;2;0;3;47;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;16;24;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
2113;2;0;3;48;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;16;25;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
2114;2;0;3;46;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;16;23;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
2115;2;0;3;46;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;16;23;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
2116;2;0;3;47;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;16;24;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
2117;2;0;3;46;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;16;23;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
2118;5;1;5;71;2;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;24;40;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
2119;2;0;5;179;0;0;0;0;2;0;2;0;0;71;1;1;0;0;0;0;15;57;99;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
2120;3;1;4;65;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;15;43;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;-1;1;-1;-1;1
2121;2;0;4;54;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;12;35;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1
2122;2;0;4;51;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;12;32;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1
2123;4;1;2;58;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;28;19;3;0;0;0;0,964285714;0,975;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;-1;0;-1;-1;1
2124;3;0;4;46;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;10;29;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;0;-1;1;1
2125;3;1;1;55;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;38;10;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;-1;-1;1
2126;2;0;4;66;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;24;35;0;0;0;0;0;0,583333333;0;1;0;0;0;0,8;0;0;0;0;0;1;0;1;1;0;1;1;-1;-1;1
2127;3;1;5;94;2;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;27;60;0;0;0;0;0,6;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;-1;-1;1;-1;0;1
2128;2;0;2;44;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;18;19;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
2129;2;0;5;105;0;0;0;0;1;0;2;0;0;23;1;1;0;0;0;0;15;57;25;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
2130;2;0;5;190;0;0;0;0;2;0;5;2;0;71;1;1;0;0;0;0;15;57;110;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
2131;3;0;2;34;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;15;12;0;0;0;0;0,75;0,675675676;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0;-1;1
2132;3;0;4;68;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;21;40;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
2133;3;0;3;49;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;22;20;0;0;0;0;0;0,5;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;-1;1;1
2134;2;0;2;36;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;15;14;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
2135;2;0;5;189;0;0;0;0;2;0;4;2;0;71;1;1;0;0;0;0;15;57;109;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
2136;2;0;2;61;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;17;37;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;1;1;1
2137;3;1;2;37;1;1;0;0;0;0;0;0;0;2;1;1;0;0;1;0;13;17;0;0;0;0;1;0,222222222;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;-1;0;1;-1;1
2138;4;0;4;97;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;22;43;24;0;1;1;0,923076923;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;-1;1;0;-1;-1;1
2139;3;1;9;83;1;0;0;0;0;0;0;0;0;7;1;1;0;0;1;0;22;54;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;-1;-1;0;1;1;1
2140;3;0;3;54;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;35;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1
2141;3;0;3;57;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;12;38;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1
2142;3;0;3;54;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;12;35;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1
2143;2;0;2;43;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;21;15;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;-1;1
2144;3;0;2;39;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;19;13;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;-1;1;-1;-1;1
2145;15;0;4;253;0;0;0;0;0;0;6;12;1;74;1;0;0;0;0;0;17;29;174;0;0;0;0;0,642857143;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;-1;1;0;1;1
2146;2;0;3;42;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;13;22;0;0;0;0;0,135135135;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;-1;1;-1;1;1
2147;3;0;4;49;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;25;0;0;0;0;0;0,642857143;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;-1;1;0;-1;1
2148;2;0;3;49;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;17;25;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
2149;2;0;2;43;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14;22;0;0;1;0;0,75;0,222222222;1;1;0;0;0;0,125;0;0;0;0;0;0;0;0;1;1;1;1;0;-1;1
2150;3;1;3;43;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;16;20;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;-1;1
2151;3;1;3;46;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;16;23;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;-1;1
2152;3;0;4;70;0;0;0;0;0;0;2;0;0;2;1;0;0;0;0;0;17;29;16;0;0;0;0;0,642857143;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;-1;1;0;1;1
2153;4;0;4;58;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;17;29;4;0;0;0;0;0,642857143;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;-1;1;0;1;1
2154;2;0;4;100;2;0;0;0;4;0;1;0;0;1;1;0;0;0;0;0;11;41;40;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
2155;2;0;2;47;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;23;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1
2156;8;6;4;93;1;1;0;0;0;0;0;0;0;12;1;1;0;1;1;0;66;20;0;0;0;1;0;1;1;0;0;1;0;0,666666667;1;0;0;0;0;0;0;0;-1;-1;-1;0;-1;0;1
2157;3;1;4;69;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;26;36;0;0;0;0;0,022727273;1;1;1;0;0;0;0,977272727;0;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
2158;4;0;2;57;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;13;37;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;1;1;0;1;0;-1;0;1;-1;1
2159;2;0;5;63;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;17;35;3;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
2160;4;0;6;67;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;19;41;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
2161;2;0;4;108;2;0;0;0;4;0;2;1;0;1;1;0;0;0;0;0;11;41;48;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
2162;3;1;5;68;0;0;0;0;0;1;0;0;0;7;1;1;0;0;0;0;22;39;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;-1;1
2163;4;1;2;62;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;24;31;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;1;1;0;1;0;-1;0;1;-1;1
2164;1;0;4;58;1;0;0;0;0;0;0;0;0;19;1;1;0;0;1;0;18;33;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;-1;1
2165;4;0;2;45;0;0;0;1;0;0;0;0;0;11;1;0;1;0;0;0;14;24;0;0;0;0;0;0,2;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;1;1;-1;0;1;1
2166;2;0;5;179;0;0;0;0;2;0;2;0;0;71;1;1;0;0;0;0;15;57;99;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
2167;2;0;3;64;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;15;34;7;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;1;1
2168;2;0;4;46;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;13;26;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;-1;1;-1;-1;1
2169;2;0;5;183;0;0;0;0;2;0;2;1;0;71;1;1;0;0;0;0;15;57;103;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
2170;2;0;3;48;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;17;24;0;0;0;0;0,2;0,222222222;1;1;0;0;0;0,8;0;0;0;0;0;0;0;0;1;1;1;1;0;-1;1
2171;2;0;3;45;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;16;22;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
2172;2;0;4;112;2;0;0;0;4;0;2;1;0;1;1;0;0;0;0;0;11;41;52;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
2173;2;0;3;39;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;17;15;0;0;0;0;0,2;0,222222222;1;1;0;0;0;0,8;0;0;0;0;0;0;0;0;1;1;1;1;0;-1;1
2174;3;0;3;58;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;22;29;0;0;0;0;0;0,785714286;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;-1;1;1;-1;1
2175;2;0;2;37;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;12;18;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;-1;1;-1;-1;1
2176;3;1;2;47;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;26;14;0;0;0;0;0;0,0625;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;-1;1
2177;3;1;2;46;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;23;16;0;0;0;0;0;0;0;1;1;0;0;0,111111111;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
2178;2;0;2;40;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;15;18;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
2179;4;1;2;54;0;0;0;0;0;0;2;0;0;8;1;0;0;0;1;0;14;17;15;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
2180;1;0;2;27;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14;6;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1
2181;3;0;4;54;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;22;25;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;1;1
2182;3;0;3;51;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;12;24;7;0;1;0;1;0,5;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;-1;1
2183;2;0;3;47;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;11;28;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;-1;1
2184;4;1;2;51;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;23;21;0;0;0;0;1;0,25;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;-1;1
2185;3;1;2;38;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;16;15;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;-1;1;-1;-1;1
2186;3;1;2;41;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;16;18;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;-1;1;-1;-1;1
2187;4;1;4;45;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9;29;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
2188;2;0;3;45;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;13;25;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;-1;1
2189;2;0;2;38;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;15;16;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
2190;2;0;2;38;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;15;16;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
2191;2;0;2;37;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;15;15;0;0;0;0;0,923076923;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;-1;-1;1
2192;2;0;4;51;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;11;33;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;-1;1;-1;-1;1
2193;2;0;6;75;1;0;0;0;0;0;0;0;0;6;1;1;0;0;0;0;19;49;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;-1;1;-1;-1;1
2194;3;1;7;85;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;22;56;0;0;0;0;0,9;1;1;1;0;0;0;0,1;1;0;0;0;0;1;0;0;1;-1;-1;1;-1;-1;1
2195;2;0;4;55;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;14;34;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
2196;2;0;4;97;1;0;0;0;4;0;1;0;0;1;1;0;0;0;1;0;11;38;40;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;1;1;1;1
2197;5;1;3;71;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;28;36;0;0;0;1;0,923076923;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;-1;-1;1
2198;2;0;4;59;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;11;41;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1
2199;4;0;3;50;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;14;29;0;0;0;0;0;0,038461539;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;1;1
2200;3;1;3;44;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;17;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
2201;3;1;4;55;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;15;33;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
2202;3;1;4;53;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;21;25;0;0;1;0;0,9;0,090909091;1;1;0;0;0;0,1;0;0;0;0;0;1;0;0;1;1;1;1;1;-1;1
2203;2;0;3;56;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;15;34;0;0;1;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
2204;2;0;4;58;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;22;29;0;0;0;0;0;0,785714286;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;-1;1;1;-1;1
2205;3;1;6;69;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;21;36;4;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;-1;1;-1;-1;1
